Ulasan,Rating,Membantu
"Produknya tiba sesuai foto,
Produknya sesuai dengan deskripsinya,
Pengirimannya cepat,
Packingnya juga rapih.
Produknya aman.",5,0
"kualitas barang sesuai harga, sudah di tes berfungsi dengan baik.",5,0
sudah sampai bagus sesuai deskripsi pengiriman cepat semoga berfungsi dengan baik dan awet,5,0
Sesuai pesanan langsung dicoba maknyos bagus lah buat kerja harian,5,0
"barang tdk sesuai dgn deskripsi saya, tdk bermerk dan tidak cocok dgn STB matrix",1,0
"Kualitas pengerjaan: ok
Bahan: yes ok bngt
Perakitan: joss top markotpp
astaga ni harga murce bngt. tp mantap/ deh smoga aweet.",5,0
Barangnya datang tepat waktu dan kualitas nya bagus sekali,5,0
"paket pesanan sdh sampai, Alhamdulillah berfungsi baik mosenya mksh",5,0
"sesuai orderan,, blum di tes semoga berjalan dengan baik 🙂",5,0
"Mousenya bagus, nyaman dipakai, responsif, dan gak terlalu sensitif, baguslah",5,0
Kualitas pengerjaan: Ceoat dan bagus,5,0
"Kualitas pengerjaan: Baik
Bahan: Kabel terlalu pendek
Perakitan: Baik",5,0
"berfungsi dengan baik, cocok buat laptop atau PC all in one, tapibkalau PC komputer biasa(@kabel kurang panjang",5,0
"Bagus, dengan harga segitu dan pemakaian normal (bukan buat coding atau editing) sih bagus",5,0
"Cpt
Bahan: Mouse nya kecil
Perakitan: Tinggal di colok",4,0
"Kualitas pengerjaan: Bagus
Bahan: Halus
Perakitan: Rapi",5,0
"bagus dan berfungsi semua  , model menarik",5,0
"Kualitas pengerjaan: Bagus
Bahan: Bagus
Perakitan: Bagus",5,0
"Terima kasih kak, walaupun harga tidak seberapa tapi barang nyampai dengan selamat, berfungsi baik dan tentu nya harga nya menarik dengan kualitas OK..",5,0
"Barang sesuai ekspektasi, bungkus paket rapi dn berlapis.. bagus. Barang berfungsi dg baik . Thanks utk seller. Smoga tambh laris dganganya, berkah rizki nya.",5,0
"Cepat sekali datangnya ,belum di coba semoga berpungsi",5,0
Barang kemarin datang Alhamdulillah barangnya berfungsi dengan baik,5,0
"tks brang cepat terkirim, beli 3 hanya 2 yang bs ok ..semoga bs lebih dicek lagi bang..tks",4,0
Barang sangat bagus tidak rbg dan pengiriman sangat cepat,5,0
"alhamdulillah sudah datang, ma'a bru kasih ulasan skrang, kl butuh lg, in syaa allah beli lg, pesan untuk penjual, terus tingkatkan pelayanan respon chat proses kirim... ",5,0
"bagus barang nya .. keren, kuat dan awet batraynya. bravo",5,0
kualitas oke dan bagus buat harga mantullll,5,0
Kualitas pengerjaan: Bagus.. packing juga aman,5,0
"Assembly: good
Quality of work: good
Material: good",5,0
Bagus lumayan untuk harga yang terjangkau,5,0
"Produk Is the best, kurir 👍👍👍👍👍 pengiriman cepat",5,0
"Kualitas pengerjaan: bagus
Perakitan: bagus",5,0
selalu puas belanja disini.. sellernya baik.. produknya berkualitas..,5,0
"Alhamdulillah  barangnya sudah keterima, real pict. Terimakasih kk toko dan kk kurirnya, sukses selalu...",5,0
barang berkualitas,5,0
Recommended seller deh pokoknya,5,0
"sangat bagus sekali, terima kasih",5,0
"sangat bagus sekali, terima kasih",5,0
Berjalan dengan baik,5,0
"Bagus, barang sesuai pesanan",4,0
Berfungsi,5,0
Kualitas pengerjaan: Baik,5,0
Kualitas pengerjaan: baik,5,0
Mantap barang nya ka,5,0
Kualitasnya mantap,5,0
Barang sesuai pesanan,5,0
Barang bagus..!!👌,5,0
Belum seminggu udah rusak.,2,0
Bagus banget,5,0
Pengirimannya cepat,5,0
Semoga awet,5,0
bagus sekali,5,0
Bagus sekali,5,0
Sesuai pesanan,5,0
Keren cakep tokcer,5,0
Bagus,5,0
Bagus,5,0
bagus,5,0
Bagus,5,0
bagus,5,0
bgus murah keren,5,0
Pokoknya mantap,5,0
Gacor,5,0
pokok nya mantap,5,0
Mntap.,5,0
Nice,5,0
"Terimakasih,,..",5,0
"Bagus, semoga awet",5,0
ok,5,0
Terimakasih,4,0
👍,5,0
👍🏻,5,0
👍,5,0
👍👍👍👍,5,0
TENGKYUUU,5,0
"fast respon, delivery and best quality, easy use",5,0
Alhamdulillah mouse kabel USB optical/Mouse laptopnya sudah diterima dalam keadaan ok dan berfungsi dengan baik. Terima kasih tokped dan kurir 👍🤗,5,0
"baguss banget mousenya untuk harga semurah ini, ga ada minus samsek. packing nya aman 👌🏼",5,0
"Barang lengkap sesuai pesanan,,, pengiriman ok overall good",5,0
"Alhamdulillah berfungsi semua 😎
Sampai dengan aman juga 🤗",4,0
"Terimakasih mousenya sudah sampai,,semuanya berfungsi dengan baik,,harganya murah tapi gak murahan",5,0
barang rusak tidak mau diam tanda panah nya,1,0
Oke terpakai dan gak ada lecet.,5,0
"Quality of work: excellent
Material: tough build
Assembly: compact
ini mouse memang bukan merk terkenal tapi asli bagus banget, dah 2x beli di toko ini dengan kualitas yg... ",5,0
"paket mendarat dengan selamat, produk sesuai berfungsi dgn baik 👍",5,0
"Udh order ke 2x, barang berfungsi dengan baik",5,0
Barang tidak sesuai males jadinya belanja online lagi,1,0
"penyok tidak dilapisi kardus , mouse untuk dijual.",3,0
"brg lumayan dan ekonomis  
cocok utk bonusan, thx bozkyuh",4,0
Sudah dipasang dan berfungsi dengan baik,5,0
"Kualitas cukup bagus utk kelas harganya, tombol empuk, dan responsif",5,0
Mouse recommended Sensifitas mousenya baik Bagus untuk kerja sehari-hari Mouse berfungsi dengan baik,5,0
"setelah dipakai kerja kualitas nya tetap bagus, nyaman digunakan",5,0
"Barang sudah sampai cm blm d cuba
Mdh2an bisa awet barangnya",5,0
Barang sesuai pesanan aman tidak ada cacat,5,0
Barang berfungsi dengan baik terimakasih pengiriman barang cepat,5,0
Kocak Yang datang Wireless Adapter...,1,0
Alhamdulillah lolos bawah,5,0
Sangat bagus bentuknya dan sangat smooth jalannya...,5,0
Terimakasih mouse nya sudah saya terima dan  enak di gunakan,5,0
Bagussss bagettt ga mengecewakan kalian harus beli di toko ini yaaaaaa murce berkualitas produknyaaaa! Tengkyuu Advan.indonesia smoga berkah laris tokonyaaa,5,0
berfungsi dengan baik,5,0
Barang nya bagus kurir nya rama toko nya amanah,5,0
Pesanan sudah sampai...belum dibuka.. semoga sesuai dengan pesanan,5,0
"Kualitas pengerjaan: Bagus
Bahan: Bagus",5,0
Barang sesuai terima kasih 🙏,5,0
Harga Murmer tapi kualitas bagus,5,0
"pengiriman cepat, blm smpt nyoba",5,0
produk bagus sesuai pesanan dan bagus,5,0
"kerenz dan mantap, semoga awet dan riskinya berkah slalu, amiiin yra🤲",4,0
"Berfungsi dengan baik ..
Trimakasih",5,0
barang sesuai pesanan semoga awet,5,0
Lumayan bagus tapi lama nyampe,3,0
sesuai gambar bagus,5,0
"produk sesuai harga, lom di coba🙏",5,0
Sesuai dengan pesanan,5,0
Alhamdulillah sesuai dengan yang  digambar,5,0
Barang real pict,5,0
"Bagus,Murmer mantap",5,0
trimakasih n sukses selalu.... sesuai orderan...satset....baik chat/pelayanan.....,5,0
Trims brg Sdh sampai dlm keadaan aman,5,0
prosesnya lama dan dipaksa pake asuransi,1,0
Mantap sekali ini barang pokoknya okehh,5,0
Saya suka dengan warnanya bagus banget,3,0
Mouse berfungsi dengan baik,5,0
ringan imut ..... mantab gan,5,0
Barang cepat sampai trimakasih seller,5,0
Pengiriman cepat kemasan rapi,5,0
bagus,5,0
Bagus,5,0
Iya barang nya sesuai,4,0
Berfungsi dg baik terimakasih,5,0
okey,5,0
okey,5,0
okey,5,0
topp smg awet,5,0
Terimaksih barang sudah sampai.,5,0
"Baru dicoba 1,ok",5,0
Sip,5,0
Murah dan lumayan,5,0
👍👍👍👍👍,5,0
sesuai pesanan,5,0
Sesuai pesanan 👍,5,0
Matap barang berguna,5,0
okkkk,5,0
Mantap pppppppppppppp,5,0
barang di ambil orang,1,0
Produk baikkkkkkk,5,0
Bagus,5,0
Bagus,5,0
Bagus,5,0
Bagus,5,0
Barang sudah diterima mudah mudahan awet,4,0
🫳🏻💸🤏,1,0
Mantap,5,0
Mantap,5,0
Mantap,5,0
mantap,5,0
mantappp,5,0
bgs,5,0
Lumayan,5,0
Mantul,5,0
Good...,5,0
Ok,4,0
Ok,5,0
ok,5,0
okee lah,5,0
nuhun,5,0
👍,5,0
Semoga aweeett,5,0
Ok,3,0
Paket sudah diterima,5,0
"Mantab Mania!
Terima kasih",5,0
"Odor dari serum ini hampir nggak ada bau obat, terus ketika dioleskan terasa dingin di kulit. Teksturnya ringan dan cepat meresap",5,1
Alhamdulillah akhirnya barang sampai setelah beberapa hari tertahan. Semoga kualitas produk tetap bagus dan bekerja dengan baik walau lama berada di luar ruangan. Sorry p... ,5,0
"Serumnya sampai aman dikemas bubble tebal sama karton. Fitur pump nya bisa mode kunci dan buka. Warna serumnya bening, teksturnya kental dan agak lengket di kulit. Cocok... ",5,0
"pengiriman cepat, packaging rapi dan aman, expired masih lama, tekstur lebih weight namun ringan di wajah, hasil war di live dapat 2 hehe",5,0
"pengiriman cepat, packaging rapi dan aman, expired masih lama, tekstur lebih weight namun ringan di wajah, hasil war di live dapat 2 hehe",5,0
"Ingredient: bahan aktif nya bagus bgt untuk mencerahkan kulit
Product benefit: ga sampe pemakaian 2 minggu bekas jerawat pudar, bener2 sebagus itu serum nya
Skin type: Al... ",5,0
"Ga usah ditanya lagi kenapa order ulang, karena produk nya emang bagus dan ampuh
Dan juga mencerahkan, MANTAP
Bahan: Banyak, sesuai yg tertera di botol
Manfaat produk: Me... ",5,0
"Packing aman tapi agak lama. Pengiriman cepat. Pemakaian 3 minggu baru terlihat PIE memudar sedikit. Sayangnya agak bikin kulit kering di dry skin
Skin type: Dry Skin",4,0
"pertama kali dpt serumnya setelah nge war, semoga cocok, karna sebelumnya ngikut saran di vt tentang pie dan pih alhamdulillah ccok dan memudar",5,0
"Bagus banget serumnya suka , berfungsi banget dikit dikit PIH ku mengurang",5,0
"Serum yang susah buat dapetin hahha 
tapi alhamdulilah baru coba satu botol kulit muka lebih cerah, bekas jerawat perlahan memudar walau gk instan kurang lebih 1 bulan",5,0
"Serum yang susah buat dapetin hahha 
tapi alhamdulilah baru coba satu botol kulit muka lebih cerah, bekas jerawat perlahan memudar walau gk instan kurang lebih 1 bulan",5,0
"Barang sampai dengan selamat, pengemasan sangat aman dengan box dan bubble wrap juga, exp masih lama hasil ngewarr pertama aku dan Alhamdulillah dapat produk gaib ini🤣🤣... ",5,0
"Alhamdulillah.
Hasil ngewar kemarin dpt 3 pics.
Walau COD semua, abis jari asal pencet ajah terserah mau bayar pake apa, yg penting bisa dpt ini produk.
Lumayan kan jd pu... ",5,0
"Bahan: TXA 3% ARBUTIN 3% NIACINAMIDE 5%
Manfaat produk: Mencerahkan, menghilangkan flek dan hiperpigmentasi
Jenis kulit: Semua jenis kulit
BAGUS TAPI GHOIB!!! 😭",5,1
Alhamdulillah kebagian war kemaren moga aja dosen bisa lbh banyak lagi produknya soalnya kita yg awan duitnya ga bsa stok banyak2 tp bisa merasakan manfaat dari serum nya... ,5,0
"Bahan: Cair tidak lengket
Manfaat produk: Untuk menghilangkan bekas jerawat dan merawat kulit berjerawat
Jenis kulit: Acne prone
Order ke 2 kalinya, cocok bgt suka bgt, p... ",5,0
"Pokoknya sesuai sama klaim produknya & udah nyampe dgn selamat ya.. soal produknya emang wes gk perlu di ragukan lagi kualitasnya, krn ya bisa nyerahin walaupun gk bi... ",5,0
"Jenis kulit: Kering & Sensitif
Udah lama pengen beli ABOVEBOARD ini karna review nya bagus²,cuman baru kesampaian skrg hehe🤭, semoga cocok di kulit aku supaya next t... ",4,0
"Bahan: Ada Centella
Manfaat produk: Mencerahkan dan meratakan warna kulit
Jenis kulit: Kulit kering, normal dan berminyak",5,0
"Hasil war wer war setelah selama 4 bln gak beli karna stok bnyk dan hari ini pas bngt stok hbs,ntah udh hbs brp botol,yg pasti udh cocok pake ini dari bln Januari,sebulan... ",5,0
Sesuai pesanan pengemasan rapih pengiriman cepat cocok untuk semua kulit,5,0
"Jenis kulit: Kusam tinggal ilangin bekas jerawat nya aja tapi kadanh on of jyga
Manfaat produk: Manfaat bnget
Bahan: Kenyel gitu tapi gampang meresap
Sumpah ini serum goi... ",5,0
"Pengiriman termasuk cepat, pertama kali coba serum aboveroad nya karena wajhku banyak bekas jerawat.. semoga cocok hihi makasih kak",5,0
"Bahan: Aktif
Manfaat produk: Memudarkan PIE & PIH
Jenis kulit: All Skin Type
Semoga bisa  RESTOCK TERUS TIAP HARI JADI GA HARUS NUNGGU WAR, DAN GA NUNGGU 1BULAN 😊🙏�... ",5,0
Suka sekali dgn serumnya.. udh brp kali purchase dan emg sengaruh itu sm kulit aku.. pemakaian 1 kali aja kulit sdh berasa cerah.. pdhal biasanya aku ga prnh cocok pake s... ,4,0
"Pokoknya serum the best, bekas jerawatku berangsur ilang... Cuma memang pas beli dag dig dug der takut ngga kebagian... Alhamdulilah dapet 2 walaupun 2x co... Semoga bisa... ",5,0
"Hasil war wer wor kemarin 5.6, Alhamdulillah dpt 7 yg 1 cancel yg 2 msh di jln,jngn dibully yah,karna udh 3 bln aku gak dpt sementara udh cocok 😭😭,JD bln ini sy borong,... ",5,0
"Hasil war wer wor kemarin 5.6, Alhamdulillah dpt 7 yg 1 cancel yg 2 msh di jln,jngn dibully yah,karna udh 3 bln aku gak dpt sementara udh cocok 😭😭,JD bln ini sy borong,... ",5,0
"Hasil war wer wor kemarin 5.6, Alhamdulillah dpt 7 yg 1 cancel yg 2 msh di jln,jngn dibully yah,karna udh 3 bln aku gak dpt sementara udh cocok 😭😭,JD bln ini sy borong,... ",5,0
"Hasil war wer wor kemarin 5.6, Alhamdulillah dpt 7 yg 1 cancel yg 2 msh di jln,jngn dibully yah,karna udh 3 bln aku gak dpt sementara udh cocok 😭😭,JD bln ini sy borong,... ",5,0
"Ringan dan gak bikin perih sama sekali, semoga hasilnya bagus lah",5,1
Pertama kali mencoba kata orang serumnya bagus untuk memudarkan bekas jerawat,5,0
"Rebutan kemarin dapat 2pcs, awalnya beli ditoko lain 1 botol, ternyata lumayan bisa mencerahkan dan mengurangi bekas jerawat",5,0
"war kesekian kalinya cuma dapet 1, tapi gpp besok restock siap nge war lagi, serumnya mantul, cocok dimukaku, flek ku memudar, gacor pokoknya ni serum",5,0
"Makasih pak dosen. Serum nya udah sampe. Makasih udah dikasih harga murce. Walaupun harus nge war dulu. Yg lain dapat banyak, eke cuma 1 wakakakakk. Bulan depan abis payd... ",5,0
"Bahan: Tranexamid acid, Alfaarbutin,niacinamide
Manfaat produk: Mencerahkan dan meratakan warna kulit, memudarkan bekas jerawat pie pih, memudarkan flek hitam dan melasma... ",5,0
"Bahan: Tidak terlalu cair
Manfaat produk: Memudarkan bekas jerawat dan mencerahkan
Jenis kulit: All type
Terimakasih paket sudah sampai dan sesuai pesanan.",5,0
Alhamdulillah akhirnya sampai juga bagian keduanya dari war aboveboard. Barang datang dengan aman sentosa. Datang sesuai perkiraan. Tengkyuuuu.....,5,0
"AKHIRNYAAAAAAAA MENANG WAR SERUM GHAIB ALLAHUAKBARR, mau nyoba ga kesampean akhirnya dapett, untuk produknya sendiri pasti BAGUS GUS GUS 100% cuma aku blum cobaa, klo ga... ",5,0
"Dapet war 79k udh sama ongkir wow pengemasannya aman ada box juga, saran aja g usah pake box dok kalo buble wrap nya udah setebel itu biar biaya packing nya bisa murah. A... ",5,0
"Bahan: Terbaik, Traximide acid, licorice, Calendula
Manfaat produk: untuk PIE & PIH, GLOWING
Jenis kulit: All skin type",5,0
"Bagusss, amann paket sangat aman. Sesuai pesanan, dan dikirim proses sangat cepat. Semoga cocok, ikutan war alhamdulilah untuk pertama kalinya auto dapet hehe. Makasiiii... ",5,0
"Alhamdulillaahh dapat jua serum ghoib ini buat stok haha. Gapapa deh cuma dapat 1, ngefek kok di aku cuma belum terlalu siginifikan juga. Makasih yaa dok sudah ciptain se... ",5,0
"seperti biasa produk nya super goib dan pengiriman nya bagus tidak ada yang cacat sama sekalii,plis kepada dodes ini mahh kalo produknya harus ready teruss nihhh",5,0
"Terlope lope mukaku dah gak kusem, dan kinclong alami bukan karena kilang minyak",5,0
Harus sabar nunggu produk ni karena bagus bangett,5,0
"Kelewat live nya, gak ikutan wae, Alhamdulillah kebagian, takut banget serum ku udah mau abis tapi aku gak punya lagi gegara kelewat nge-war ..  udh deh pak dosen ... Pun... ",5,0
Baru coba semoga cocok. Karena banyak yg cocok juga. Mendapatkan ini produk bener bener butuh kesabaran dan perjuangan. Alhamdulillah dapat juga,5,0
Sekarang dah pinter skincare an 😭 gak perlu layer banyak2 tapi segong ini hasilnya. Makasih dok,5,0
"Hasil ngewar 🤣😍 stock amaaan terkendali 😂 bru prtma coba kurang sukanya cuma agak lengket, semoga bekas jerawat hitam ku segera hempaas 😍 klo jos gandos ntar aku bali... ",4,0
"Hasil ngewar 🤣😍 stock amaaan terkendali 😂 bru prtma coba kurang sukanya cuma agak lengket, semoga bekas jerawat hitam ku segera hempaas 😍 klo jos gandos ntar aku bali... ",4,0
"Hasil ngewar 🤣😍 stock amaaan terkendali 😂 bru prtma coba kurang sukanya cuma agak lengket, semoga bekas jerawat hitam ku segera hempaas 😍 klo jos gandos ntar aku bali... ",4,0
"Hasil ngewar 🤣😍 stock amaaan terkendali 😂 bru prtma coba kurang sukanya cuma agak lengket, semoga bekas jerawat hitam ku segera hempaas 😍 klo jos gandos ntar aku bali... ",4,0
"Hasil ngewar 🤣😍 stock amaaan terkendali 😂 bru prtma coba kurang sukanya cuma agak lengket, semoga bekas jerawat hitam ku segera hempaas 😍 klo jos gandos ntar aku bali... ",4,0
"Hasil ngewar 🤣😍 stock amaaan terkendali 😂 bru prtma coba kurang sukanya cuma agak lengket, semoga bekas jerawat hitam ku segera hempaas 😍 klo jos gandos ntar aku bali... ",4,0
"Selalu ga pernah gagal sama ini serum, mantep poolll...
Walau dptinnya kita harus ngewar",5,0
"Baru mau coba, semoga cocok yaa biar ga sia2 nge war di live😭 liat review rata2 hasilnya lumayan sih, semoga di aku juga bagus🙏
Bahan: Gel ringan
Manfaat produk: Mencer... ",4,0
No debat!!! So perfect!!! Jerawat langsung menghilang. Suka dgn bahannya dan sudah pembelian ke2x. Minusnya cuman harus war 🥲,5,0
yeeaaaayyy akhirnya dapat juga si aboveboard yg super duber susah harus ikut war..smoga cocok di wajah aku makasih ya kak sukses selalu dosen skincare stock yg banyak lag... ,5,0
"Pengemasannya cepat, pengirimannya juga, baru pertama kali beli sih, semoga cocok,",5,0
"Yeyy sampe 
Hasil ng warrrr....
Walaupun dapet 1 alhamdulillah banget yg penting dapet 
Masihada stok 1 lagi aku 
Ini ok banget serummm nya 
Makasih doksin🤗",5,0
"Alhamdulillah barang datang dengan selamat hasil nge""war"" Yang bagian ini dapatnya cuma sebiji 😅. Lumayan cepat nyampe dan packaging aman.",5,0
"Alhamdulillah paket datang dg aman, semoga cocok utk bekas jerawat ku yg banyak pol, tekstur nya enak kyk moisturizer g l gitu jadi dikit aja udh cukup buat semuka",5,1
Alhamdulillah paketnya sudah sampai dengan selamat. Bismillah cocok dan selalu rezeki ketika sedang war warr. Sukses seller dan ownernya.,5,0
"serum terbaik dan Alhamdulillah cocok banget utk anak cowok sy, pengiriman terbaik dan tercepat dan di packing menggunakan bubble wrap beserta kardus, thx",5,0
"serum terbaik dan Alhamdulillah cocok banget utk anak cowok sy, pengiriman terbaik dan tercepat dan di packing menggunakan bubble wrap beserta kardus, thx",5,0
"serum terbaik dan Alhamdulillah cocok banget utk anak cowok sy, pengiriman terbaik dan tercepat dan di packing menggunakan bubble wrap beserta kardus, thx",5,0
"serum terbaik dan Alhamdulillah cocok banget utk anak cowok sy, pengiriman terbaik dan tercepat dan di packing menggunakan bubble wrap beserta kardus, thx",5,0
"Jenis kulit: Oily sensitive acne prone
Setelah sekian lama ikutan war akhirnya dpt jg😭 tp gk tau cocok apa nggk soalnya aku baru mau nyoba baut pertama kli",5,0
"Bahan: Tranemic acid 3%,arbutin3%,niacinamide 5%, hexylresorcinol,licorice,cica,phantenol,calendula,allantoin,beta glucan
Manfaat produk: Mencerahkan dan meratakan warna... ",5,0
"Alhamdulillah paket sampe ini sudah pembelian ke 3 kali dan setiap beli 2 kali ini langsung beli 4 takut restocknya lama kyk kemaren, s mepet kehabisan jadi bingung pakai... ",5,0
"Jenis kulit: Kombinasi
Bahan: Gue tahu tpi mls nulis
Manfaat produk: Mencerahkan",5,0
Yeeeeeee...akhirnya dtg jg hsl nge war yg penuh dgn drama..mksh dosen skincare yg ganteng.. bisa buat stok sampai ada nge war an lageeee,5,0
