id,original_text,rating,helpful,text,decision,confidence,suspicion_score,key_features,llm_contribution
645,"gaya celana training trendy, pengiriman cepat, paket rapi, kurir ramah. dengan harga 57rb dpt 2 celana, murah itu.",5,0,"gaya celana training trendy, pengiriman cepat, paket rapi, kurir ramah. dengan harga 57rb dpt 2 cela...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 18}",0.0
646,"barang bagus, sesuai pesanan... pengiriman jg cepat..👍",5,0,"barang bagus, sesuai pesanan... pengiriman jg cepat..👍",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
647,"alhamdulillah dah sampe celana joger jogeran nya,ga sesuai sama iklan nya,bahan tipis, trimakasih kurir,sudah amanah dan sabar",3,0,"alhamdulillah dah sampe celana joger jogeran nya,ga sesuai sama iklan nya,bahan tipis, trimakasih ku...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
648,"barang sdh diterima, bagus, realpict, harga terjangkau",5,0,"barang sdh diterima, bagus, realpict, harga terjangkau",Real,0.714,2.86,"{'contradiction': 0, 'template_language': 1, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.287
649,"barangnya bagus sesuai yg di vt,dipakenya juga enak,moga ada rejeki lagi buat co berikutnya.",5,0,"barangnya bagus sesuai yg di vt,dipakenya juga enak,moga ada rejeki lagi buat co berikutnya.",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
650,mantap...kwalitas ok.. pengiriman cpt.. kurir joss👍👍👍,5,0,mantap...kwalitas ok.. pengiriman cpt.. kurir joss👍👍👍,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 6}",0.0
651,"bgus,bhan tebal cocok d pki hari2..",4,0,"bgus,bhan tebal cocok d pki hari2..",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
652,"maaf baru kasih ulasan, celananya bagus & harganya murah tapi tidak murahan 🙏🙏♥️♥️😍",5,0,"maaf baru kasih ulasan, celananya bagus & harganya murah tapi tidak murahan 🙏🙏♥️♥️😍",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
653,"bagus untuk sehari2, next order untuk anak bujang",5,0,"bagus untuk sehari2, next order untuk anak bujang",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
654,bentuk dan ukuran: sesuai pesanan warna: sesuai pesanan,5,0,bentuk dan ukuran: sesuai pesanan warna: sesuai pesanan,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
655,barang diterima sesuai dengan pesanan seler telah menyiapkan pengiriman cepat paking rapi. pengiriman cepat dan kurir bagus.,5,0,barang diterima sesuai dengan pesanan seler telah menyiapkan pengiriman cepat paking rapi. pengirima...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
656,bahannya bgus lembut dan tidak menerawang...,5,0,bahannya bgus lembut dan tidak menerawang...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
657,produk realpicture..ukuran sesuai dan pengiriman cepat sampai..,5,0,produk realpicture..ukuran sesuai dan pengiriman cepat sampai..,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
658,alhamdulillah barang bagus dan pengiriman cepat,5,0,alhamdulillah barang bagus dan pengiriman cepat,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
659,"barangnya bagus sekali, sangat senang belanja disini, barangnya sesuai",5,0,"barangnya bagus sekali, sangat senang belanja disini, barangnya sesuai",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
660,bentuk dan ukuran: sesuai dipesan warna: sesuai pesanan,5,0,bentuk dan ukuran: sesuai dipesan warna: sesuai pesanan,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
661,"datang langsung dipakai,lumayan nyaman...",5,0,"datang langsung dipakai,lumayan nyaman...",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
662,"pesanan sudah diterima sesuai yg di pesan,packing rapi , bintang yg berbicara, terimakasih seller, tiktok dan kurirnya",5,0,"pesanan sudah diterima sesuai yg di pesan,packing rapi , bintang yg berbicara, terimakasih seller, t...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
663,kok diselangkangan ada tambahan seperti ini bukan ukuran yg aku pesan,3,0,kok diselangkangan ada tambahan seperti ini bukan ukuran yg aku pesan,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
664,"bahan tipis, tidak sesuai dengan di gambar",1,0,"bahan tipis, tidak sesuai dengan di gambar",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
665,mantap bagus bgt buat harga segitu gak rugi,5,0,mantap bagus bgt buat harga segitu gak rugi,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
666,sangat sangat buruk.... lainnya tipis tidak sesuai dengan gambar dan iklannya. parah,1,0,sangat sangat buruk.... lainnya tipis tidak sesuai dengan gambar dan iklannya. parah,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
667,penjual nya bohong bukti nya mana beli celana dapet 2 pcs yg datang cuma 1 mana mana,2,0,penjual nya bohong bukti nya mana beli celana dapet 2 pcs yg datang cuma 1 mana mana,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
668,"ada bolongnya, mhon lain x dicek ulang.",3,0,"ada bolongnya, mhon lain x dicek ulang.",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
669,"sip ,cocok sesuai amanah tokonya",5,0,"sip ,cocok sesuai amanah tokonya",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
670,"yg abu ok,pas agak ada longgar nya... yg hitam kok sempit",3,0,"yg abu ok,pas agak ada longgar nya... yg hitam kok sempit",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
671,yg di kirim bukan celana kain tapi training gak sesuai video ...bahan sangat tipis,1,0,yg di kirim bukan celana kain tapi training gak sesuai video ...bahan sangat tipis,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
672,paket nya dah sampai terimakasih sudah amanah paket nya sesuai semoga tokoh nya berkah selalu makin laris penjualan nya makasih juga sama abang kurirnya sudah langganan b...,5,0,paket nya dah sampai terimakasih sudah amanah paket nya sesuai semoga tokoh nya berkah selalu makin ...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 27}",0.0
673,barangnya bagus cepat sampai kurirnya ramah.,5,0,barangnya bagus cepat sampai kurirnya ramah.,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
674,"ukuran pas, sesuai pesanan... *wes ngunu ae",5,0,"ukuran pas, sesuai pesanan... *wes ngunu ae",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
675,barang jelek masa celna panjang di kasihnya tidka sesuai ukuran kapok,1,0,barang jelek masa celna panjang di kasihnya tidka sesuai ukuran kapok,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
676,"kapok beli ditoko ini,barangnya yg dikirim beda ama yg di spil/vt ,tak dpt dipercaya😡😡😡",1,0,"kapok beli ditoko ini,barangnya yg dikirim beda ama yg di spil/vt ,tak dpt dipercaya😡😡😡",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 14}",0.0
677,bentuk dan ukuran: sangaaaat paaas di pakeeee pokonya ga ngcewaiiinnn hargnya murah lagiiiiiii,5,0,bentuk dan ukuran: sangaaaat paaas di pakeeee pokonya ga ngcewaiiinnn hargnya murah lagiiiiiii,Fake,0.95,10.11,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 13}",0.371
678,alhamdulillah paket sudah datang realpict kain juga tebel halus trimakasih kak,5,0,alhamdulillah paket sudah datang realpict kain juga tebel halus trimakasih kak,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
679,paketnya sudah diterima dengan baik dan pengemasan rapi terima kasih supliernya,5,0,paketnya sudah diterima dengan baik dan pengemasan rapi terima kasih supliernya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
680,barang gk sesuai deskripsi,1,0,barang gk sesuai deskripsi,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
681,"barang bagus banget,kain tebal",5,0,"barang bagus banget,kain tebal",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
682,"lumayan baguss walalu tidak sesuwa,lev tiktok trimaksih",5,0,"lumayan baguss walalu tidak sesuwa,lev tiktok trimaksih",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
683,"barang ok,toko amanah sesuai dgn gambar makasih",5,0,"barang ok,toko amanah sesuai dgn gambar makasih",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
684,lumayan lah buat di pake sehari hari,5,0,lumayan lah buat di pake sehari hari,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
685,kecewa pesen panjang dikirim pendek toko tidak amanah bahan nerwang,1,0,kecewa pesen panjang dikirim pendek toko tidak amanah bahan nerwang,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
686,allhamdululah paket nya dah sampe celana nya bagus banget..mantap nanti aku mau pesen lagi,5,0,allhamdululah paket nya dah sampe celana nya bagus banget..mantap nanti aku mau pesen lagi,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
687,barang sesuai pesanan fast respon,5,0,barang sesuai pesanan fast respon,Fake,0.787,3.75,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.415
688,bentuk dan ukuran: pas dipakai,5,1,bentuk dan ukuran: pas dipakai,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
689,huh nipu ini si jelek bet tidak sesuai harapan tida amanah semogaa masuk neraka jahanam,1,0,huh nipu ini si jelek bet tidak sesuai harapan tida amanah semogaa masuk neraka jahanam,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
690,harga murah...tapi bagus celanaya,5,0,harga murah...tapi bagus celanaya,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
691,mintanya hitam abu tua yg dkirim abutua navy,3,0,mintanya hitam abu tua yg dkirim abutua navy,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
692,penipu. yang dikirim tidak sesuai. yang dibeli training celana panjang. yang datang celana pendek jelek mahal lagi...,1,0,penipu. yang dikirim tidak sesuai. yang dibeli training celana panjang. yang datang celana pendek je...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
693,kecewa....celana gak sesuai ...maunya beli buat anak q yg bb 85....tp kok pres banget gk bisa buat jongkok... terpaksa q yg pakai..jd buat yg mau beli uk xxxl itu cuma mu...,3,0,kecewa....celana gak sesuai ...maunya beli buat anak q yg bb 85....tp kok pres banget gk bisa buat j...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 31}",0.0
694,bentuk dan ukuran: bentuk tidak sesuai mengecewakan... mesen ukuran xl malah yg datang kecil.... seukuran anak saya...,1,0,bentuk dan ukuran: bentuk tidak sesuai mengecewakan... mesen ukuran xl malah yg datang kecil.... seu...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
695,"kak mana kok yg warna abu nya ga ada,cuma yg warna hitam aja 1 jadi satu lagi",1,0,"kak mana kok yg warna abu nya ga ada,cuma yg warna hitam aja 1 jadi satu lagi",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
696,"celananya bagus banget suami suka next order lagi masih mau ngumpulin cuan dulu,...",5,0,"celananya bagus banget suami suka next order lagi masih mau ngumpulin cuan dulu,...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
697,"paket sudah sampai baru kasih ulasan, lumayan buat sehari² anak akoh",4,0,"paket sudah sampai baru kasih ulasan, lumayan buat sehari² anak akoh",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
698,"paket sudh sampai ,sesuai pesanan pas di pake aq yg bb 55 kg..trima ksih 🙏",5,0,"paket sudh sampai ,sesuai pesanan pas di pake aq yg bb 55 kg..trima ksih 🙏",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
699,kain nya tipis dan nerawang.....tidak sesuai dengan promonya......,1,0,kain nya tipis dan nerawang.....tidak sesuai dengan promonya......,Fake,0.929,6.57,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 8}",0.525
700,maaf sy beli bintang 2 dari komen customer lain koq tebal sedangkan saya dpt yg yach.....? jahitannya jg....?,2,0,maaf sy beli bintang 2 dari komen customer lain koq tebal sedangkan saya dpt yg yach.....? jahitanny...,Fake,0.925,6.5,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 18}",0.499
701,"bahane tipis nerawang, ngatung dipakenya",3,0,"bahane tipis nerawang, ngatung dipakenya",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
702,bentuk dan ukuran: pas dan nyaman,3,0,bentuk dan ukuran: pas dan nyaman,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
703,"tokonya kurang amanah beli nya 4 yg dateng 2 bayar,ttp harga 4 picic, terus sisanya kmna",1,0,"tokonya kurang amanah beli nya 4 yg dateng 2 bayar,ttp harga 4 picic, terus sisanya kmna",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.0
704,barang sdh sampa bagus kulir ny ramah,5,0,barang sdh sampa bagus kulir ny ramah,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
705,lumayan buat harga segitu walau ga sesuai penawaran,5,0,lumayan buat harga segitu walau ga sesuai penawaran,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
706,barang gaak sesuai pada gambar. jangan belanja di toko ini,1,0,barang gaak sesuai pada gambar. jangan belanja di toko ini,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
707,"barang dah smpai,sangat bagus sesuai pesanan",5,0,"barang dah smpai,sangat bagus sesuai pesanan",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
708,katanya dapet 2 tapi yang datang satu toko nya tidak amanah,1,0,katanya dapet 2 tapi yang datang satu toko nya tidak amanah,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
709,ini gimana yakk saya pesan nya 4 pcs tapi yg dateng cuma 2 pcs dan saya hrus byar 4 pcs.. tolong dikirim lagi yg 2 pcs,1,0,ini gimana yakk saya pesan nya 4 pcs tapi yg dateng cuma 2 pcs dan saya hrus byar 4 pcs.. tolong dik...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 26}",0.0
710,alhamdlh brg smp smg awet jgn ragu bl disini y,5,0,alhamdlh brg smp smg awet jgn ragu bl disini y,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
711,"kwalitas ok dgn hrg segitu, worth it sih",5,0,"kwalitas ok dgn hrg segitu, worth it sih",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
712,saya pesan 2 paket khan pantesnya 4 pcs dapet kok ini 2 pcs aja yg dateng kecewa banget saya,1,0,saya pesan 2 paket khan pantesnya 4 pcs dapet kok ini 2 pcs aja yg dateng kecewa banget saya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.0
713,"kecil ukuran anak "" bukan buat orang dewasab",2,0,"kecil ukuran anak "" bukan buat orang dewasab",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
