ulasan_cleaned,Rating,Membantu
"maaf utk fungsi kompas, spo2, barometer nya ada dimana ya?",4,0
gookss abiss sii kek dipake ganteng tinggal ditess lari aja sama ketahanan air,5,0
bagus gtau kalo kelamaan aja semoga tahan air,5,0
"alhamdulillah paket sdh diterima dgn aman, semoga berguna buat olahraga.",5,0
barangnya dikirim sangat baik sesuai deskripsi,5,0
kualitas pengerjaan: kurir cepat performa: paket aman dan sesuai toko amanah rekomend semoga awet,5,0
performa: baik kualitas pengerjaan: baik performa sistem: lumayan,3,0
"seller & kurir garcep bet dah...gas poll jgn ragu dgn toko ni mah,the best lah",5,0
"sesuai, cepat, murah",5,0
barang sesuai semoga awet,5,0
"paketnya mendarat dengan cepat sesuai dengan pesanan,packingnya rapi,untuk jamnya keren abis pokonya mantaplah onix,thanks bang",5,0
jam nya keren..sesuai promo..dan sudah saya pake diving hingga kedalaman 35m...top banget,5,0
kualitas sesuai rekomendasi,5,0
performa: luar biasa kualitas pengerjaan: maksimal,5,0
paket mendarat dengan baik. pengiriman cepat,5,0
untuk smartwatch supercalla onyx rekomended sekali terima kasih seler nya sangat amanah,5,0
"barangnya bagus, oke banget",5,0
sangat sesuai yang di harapkan,5,0
"wihh barang sudah diterima dengan baik, packingnya aman dan rapi, sukses selalu dah 👍",5,0
bagus banget. diluar espektasi pokonya mantul takentulkentul 👍👍👍👍👍👍👍👍👍👍 jempol sepuluh pokonya.,5,0
"semoga awet, tidak seberat kelihatannya padahal jamnya besar nicee",5,0
toppp the best bgt supercalla onyx ga sia2 tggu lama restock,5,0
performa: josss kualitas pengerjaan: josss,5,0
produk ok dan berfungsi dengan baik,5,0
"keren si barangnya....terlihat mevvah.., semoga awet",5,0
mantep,5,0
"barangnya sudah sampai,bagus 👍🏼",5,0
barang bersegel dan kondisi baik👍,5,0
terimakasih banyak tokoh grandestorea atas kiriman pesanan saya. pesanan yg dipesan sesuai dgn yg dikirim barangnya mantap. kualitas barang tidak perlu diragukan jam supe...,5,0
performa: joss kualitas pengerjaan: keren performa sistem: jossss,5,0
cukup bagus. cowok banget.,5,0
bagus sangan bagus,5,0
"barang sesuai iklan, pengiriman cepat",5,0
"bagus , cuma kurirnya kelamaan ngantarnya",5,0
jam nya keren.. pengiriman cepat..aman juga.,5,0
kualitas pengerjaan: lmbat performa sistem: lmbat,3,0
bagus lah kondisi barang nya mantap,5,0
pas sekali,5,0
"barang bagus, ke depan semoga awet terus",5,0
"bagus banget pokoknya, makasih",5,0
cihuy yahud bagus aslinya memang,5,0
"packing bagus, pengiriman cepat 👍",5,0
keren dan puas sama kualitas barangnya..,5,0
performa: bagus pengiriman lelet melebihi batas waktu yg ditentukan,5,0
"barangnya keren euy, recommended seller",5,0
keren bgt jam tangan nya..masyaallah..gak nyesel beli nya..semoga awet. aamiin.,5,0
mantabs barang bagus lanjut jangan ragu,5,0
mantap bgs jamny!!,5,0
barang sesuai pesanan terimakasih,5,0
bagus dan super cepat pengiriman... tq,5,0
barangnya sangat bagus,5,0
"barangnya sesuai, bagus bgt !!",5,0
"mantap,, muda2han awet dan tahan lama",5,0
bagus banget dan mewah jam nya,5,0
performa sistem: mantap..,5,0
"mantap banget, keren elegan, fitur lengkapp",5,0
belum bisa connect dengan hb poco,4,0
kualitas pengerjaan: bagus bgt,5,0
mantul . belom di coba gps nya,5,0
keren banget sumpah,5,0
semoga nanti bisa upgrade yg lebih baik lagi... 🤲🏻,5,0
"performa: mantap sihh, bagus jamnya",5,0
manteppp keren semoga awet sampai 5 tahun,5,0
barangnya sangatt sangat bagus,5,0
"barangnya mantep bgt, fiturnya lengkap",5,0
performa: bagus bangett,5,0
"bagus jamnya ,",5,0
"mantabbb 🔥🔥🔥 semoga awetttt ,",5,1
muanteeeepppp bgggghghhhh,5,0
"pesanan sudah sampai dan sudah sesuai, terima kasih",5,0
bagus bnget,5,1
performa: fiturnya cukup lengkap,5,0
performa: kerenn bngtt menunjang sistem latihan saya,5,0
👍🏻👍🏻👍🏻💪🏻💪🏻,5,0
bagus. sygna ga bs kamera,4,0
intinya mantep lah cocok sama harga,4,0
performa sistem: luar biasa 👍👍,5,0
kurir gercep barang bagus,5,0
berfungsi dan bagus banget,5,0
bagus mantap kali buat running,5,0
bagus dan kwalitas baik,5,0
barang original,5,0
performa: baik,5,0
barang ok,5,0
tdk ada kartu garansinya,4,0
supercala onyx kereeennn 👍🏻👍🏻,5,0
"bener2 worth dengan harganya, terimakasih kak",5,0
jamnya berfungsi dgn baik,5,0
mantap bangettt,5,0
kereeeeennn,5,0
bukan kaleng2,5,0
performa: mantap,5,0
mantab berfungsi dengan baik,5,0
sangat worth it dengan harga segini,5,0
"mantabb sesuai pesanan, semoga aweett",5,0
bagus mantap,5,0
kualitas dan packingnya bagus,4,0
"bagus,, sesuai,,,",5,0
mantull poll,5,1
bagus mewah beneer onyx...,5,0
sesuai harga,5,0
baguss,5,0
bagus banget woooiiii,5,0
"mantap, keren lah",5,0
best,5,1
barangnya bagus dan sesuai,5,0
keren,5,0
barang sudah diterima.. terima kasih,5,0
alhamdulillah mendarat dengan selamat,5,0
"barang sesuai, semoga awet. 😁😉",5,0
sangat bagus sekalii saya sukaaa semoga suami suka 🥰,5,0
barang diterima dengan baik sangat puas,5,0
"jamnya ringan,mantap",5,0
"bgsss, mudah” an awet jam nya🤗",5,0
ok baik,5,0
performa: bagus dan baik,5,0
sangat baik bagus recommended,5,0
ngeri,5,0
worth it sih,5,0
asli nya keren banget,5,0
"mantap, blm dicoba.",5,0
performa: baguus,5,0
mangstube,5,0
kualitas pengerjaan: bagus,5,0
jam nya bagus keren! saya suka,5,0
"fix, bagus bgt.. cowok bgt",5,0
mantap,5,0
kereen,5,0
kelas,5,0
mantap bgt,5,0
kerennn🤙,5,0
baik dan cepat,5,0
performa: gps sangat akurat,5,0
sesuai deskripsi,5,0
gacoorrrrr,5,0
ganteng,5,0
joss bngt pokok nya,5,0
bagussss harga terjangkau,5,0
mantab sesuai keinginan hari ini pesan hari ini sampai,5,0
bagus banget jamnya,5,0
asli bnr2 mantap,5,0
pengirimqn cepat,5,0
cakep bgt jam nya,5,0
performa sistem: mantap,5,0
mantul,5,0
bagus bangeetttt,5,1
keren bingiiitttt,5,0
keren pokoknya,5,0
"keren jamnya, mantapp",5,0
nice product...good job,5,0
bagus sangad,5,0
baguss barang nya,5,0
kece abis makasih 😁,5,0
barang sesuai,5,0
pokoknya keren,5,0
cakep semoga awet,4,0
bintang yg berbicara,5,0
"speechless,mantap polll",5,0
barang sampai dengan selamat,5,0
keren dah pokonyaa,5,0
performa bagus,5,0
sesuai ekspetasi,5,0
kerennnnnnn,5,0
bagus sesuai,5,0
barang nya ok,5,0
design nya bagus,5,0
kren parah sih,5,0
karetnya lembut,5,0
performa: bagus,5,0
bagus sesuai...,5,0
mantap n mewah,5,0
👍👍👍,5,0
meledakkkk,5,1
keren cokkkk,5,0
mantapp semoga awet,5,0
sangat bagus,5,0
keren barangnya. great stuff,5,0
performa: gokil,5,0
amazing bagus top banget,5,0
sehari sampai,5,0
performa: elegan mudah,5,0
performa: good,5,0
mantap jamnya,5,0
sesuai.,5,0
gacor wak,5,0
pokoknya mantap performanya,5,0
barang sampai dengan baik,5,0
oke,5,0
memuaskan,5,0
sangat puas💯,5,0
bagus dan keren,5,0
perfecr,5,0
buruk skali jam nya,1,0
fiturr goksss harga glokss,5,0
recommended.. 👍,5,0
onyx mantap selalu dihati,5,0
gercep,5,0
mantabbbbbb......................,5,0
cocokkk nih,5,0
mantap onix nya,5,0
"suaranya jelas tapi kurang ngebas, semua berfungsi dengan baik, mudah di sambungkan ke bluetooth hp, warna sesuai pesanan, bentuknya simpel, barang sampai dengan aman wal...",5,0
paket sampe dg aman. pengemasan rapi dan aman. tws baguss nyaman dipakai dan sesuai pesanan 👌🏻,5,0
"tws cantik dan warnanya, kencang suaranya sama juga ga bocor suaranya",5,0
saya gak bisa pakainya kalau mengecilkan vilumenya gimana ?,4,0
"kecewa si masa udah satu jam d cash gada bunyinya, dan juga pas tadi baru dateng aku buka udah kotor kaya ada debu trus di tws nya kaya dah rusak bjirr",1,0
"barangnya baguss, kardusnya rusak dikit tapi gapapa dalemnya ga cacat kok,,, alhamdulilah🤗🤗, paketnya dateng pagi untung ada uangnya, kurirnya ramah mantap👍🤗. jangan...",4,0
"warnanya bagus, sesuai ekspektasi",5,0
barang sdh diterima dan berfungsi dgn baik,5,0
barangnya bagus ngga nyesel beli pokoknya👍🏻,5,0
tidak sesuai dengan ulasan ternyata pas di cobain suaranya pecah dan tidak ngebas saya minta di balikin uang saya,1,0
"bagus sekali, cuman agak lama dtng nya.",5,0
"kejernihan lensa: suara jernih kualitas pengerjaan: berfungsi dengan baik barang sudah datang warna beige sesuai pesanan, keduanya berfungsi dengan baik, buat tlp juga ok...",5,0
"barang nyampe nya cepat ,aman dan suara nya baik jernih suka warna lucu makasih seller dan kurir",5,0
"paket udah sampai, kondisi aman dan kedua earphone nya menyala, suaranya juga besar dan bass nya lumayan imo. cuman emang agak sensitif sih si bagian yg touch(?) nya itu,...",5,0
"kesenggol telinga atau bantal dikit mati ,, benerin lebih masuk ke telinga juga mati 😩 sebenernya bagus cuman gampang mati musti sambungin lagi..",4,0
"berfungsi dgn baik, suaranya jg ngebass tp gatau ya baterainya bakal cepet habis atau ngga",5,0
"kejernihan lensa: bener bagus kualitas pengerjaan: mulus, gaada baret performa: ngegas banget, suara nya ga terlalu kenceng tapi bagus didenger nya ini harga 32k suara ng...",5,0
kejernihan lensa: jernih juga suara nya cuma hrus hati megangnyaa tkut ke pencet di bwahnya kualitas pengerjaan: bagus,5,0
"suaranya bagus untuk harga 30rb, warnanya juga lucu🤗",5,0
"pengirimannya cepat sekali, barangnya lumayan lah yaa tapi knpa ya yg belakang itu kyak mau patah ya?? atau barang itu udh lama, semogaa awett buat 3 bulan ke depannya ya...",4,0
"pengirimannya cepat sekali, handsetnya lucu pink😍 semoga lama kejernihan lensa: jernih kualitas pengerjaan: cepat performa: bagus",4,1
baguss bgt sesuaii ngebass 💗😭,5,0
jernih suaranya cuman tempatnya gabisa nutup rapet,3,0
"alhamdulillah berfungsi smua, pengiriman super cepat pesan hari ini bsok sudah sampe cuma 1 hari, mksih buat kurirnya josss lah pokonya.",5,0
barang bagus okay pokok nya sesuai opsi di banding hrg sesuai ..kurir oke tks,5,0
mantapppp😍😍😍,5,0
barang sudah sampai kondisi baik belum dicoba mudah-mudahan berfungsi dengan baik,5,0
"gimana ini tolong , etikat baiknya ka hengseat nya awal nya sember yang kiri ,kanan mah normal ,terus gak lama ko mati yang kanan suaranya ,cuma yang kiri aja normal",1,0
"suaranya jelas cuman gak terlalu ngebass, dusnya penyok tapi aman isi dalemnya",5,0
"barang sampai dengan aman, kualitas nya standar lah ya sesuai dengan harga, performanya oke dengerin musik juga nge bass suaranya.",4,0
"barang aman, dan suara jernih, tidak ada kerusakan",5,0
"barang sudah saya terima kondisi barang dalam kondisi bagus, pengiriman cepat tepat waktu dan dari segi suara tws nya bagus dan bass nya kedengaran dengn jelas charger ny...",5,0
"barang aman, suara jernih, tidak ada kerusakan",5,0
masa beda² bluetooth masing² jadinya yang bisa di denger satu ga bisa langsung dua itu gmn aya maksud nya kecewa banget,1,0
"pesanan sudah sampai, sesuai pesanan pengiriman super cepat 1 hari sampai. tapi suara bas nya menurut ku masih kurang. batre gak kuat lama saat pengisian data tidak ada...",5,0
cuma kepake sekali trus pas abis batre di cas dan gak nyala lagiii padahal pas di cas blum sampe abis bnget batrenya,2,0
sempet ragu karna pas dpke tidak bisa nyambung tpi tdk apa2 aman bagus nyala trimakaaih sukses buat semuany 🙏,5,0
kejernihan lensa: sangat jernih kualitas sangat bagus dan sesuai deskripsi,4,0
baru nyampe tapi yg satunya mati gak nyala,1,0
"susah connect and mati 1 tws nyaa,kecewa si tapi gapapa",1,0
realpick bagus berfungsi dengan baik 22anya nyala ada suara nya warna nya baguss lucu 👍,5,0
"baguss, cuma ko sebelah kanan nya gak bisa nyala ya, udah nyoba beberapa cara sama di cas lama padahal...",4,0
"maaf sebelumnya kak headset yang warna biru pas sampai kok nggak ada bungkusan plastik dan yang hidup cuma 1 dan yg 1 nya lagi ada suara tapi putus"". dan yang warna h...",1,0
"baru dateng headset nya ga nyala,padahal udah di cas sangat kecewaa",1,0
"lucu imut, pengiriman cepat, tapi yg sebelah mati yg hidup hanya satu aja",5,0
paketan baru datang langsung di coba 2/2 berpungsi suaranya jernih kren lah makasih seller makasih kurir,5,0
"kualitas pengerjaan: bagus bgt, gampang connect nya. suaranya enak.",5,0
"produk datang seperti bekas, untung masih bisa nyala jd saya tdk komen, untuk penutupny seperti sudah di pakai dia longgar, baru pertama kali saya belanja online dtngny s...",1,0
bagus suara jernih tapi yaa cuma batre nya kuat 2 jam lebih tpi gpp semuanya bagus,5,0
suara nya jernih bgt terus pas datang udah di cas jdi bisa langsung di coba 😽💗 makasiii seller semoga usahanya lancar teruzzz,5,0
"bagian sisi boxnya robek. kejernihan lensa: kurang, tapi dgn harga segini lumayan walaupun ada ""nging ngingnya.""",4,0
"agak kurang rapih packingannya, barang blm gua coba masi di cas",5,0
"kotaknya ko kaya ancur abis kebentur gitu luat dalemnya, juga pas di pakai yang kanan serasa ada suara listrik tadi takut kesetrum, terima kasih.",3,0
alhamdulilah realpic suara jernih warna sesuai yg di pesan moga amanah terus jualan nya kurir ramah,5,0
kok lampunya ga nyala pas di buka tutup dan di charge ya?,3,0
"paket nya dh smpe, bluetooth nya bagus.. suaranya jernih dua²nya nyalaaa gk ekspek hargaa semurahh ini baguss🥰buat kalian jangan ragu buat co yaaww🤏🏻😍😍",5,0
"mantap pengiriman cepat , barang sesuai pesanan aman tidak ada kendala bagus untuk nyantai sambil kopi sebats",5,0
"alhamdulillah paket saya sudah sampai dengan selamat, headset bluetooth nya bisa dipakai dua dua, semoga tahan lama ya baterai nya dan gak mudah rusak amiiinn 🤲🏻🤲🏻🤲�...",5,0
"lumayan sih, suaranya juga ok,tapi terlalu sensitif,masa pasang ditelinga bentar langsung off",3,0
lumayan.tp buat tlvonan suara kurang jelas,4,0
"biasa aja no bass, tapi ya lumayan lah berharap apa sama harga semurah ini, btw thanks",4,0
bagusss kejernihan lensa: jernih kualitas pengerjaan: oke,5,0
pesanan dah sampai dan sesuai. packing aman. lumayan buat harga segitu berfungsi gak ada kendala,5,0
kejernihan lensa: sangat jernih kualitas pengerjaan: kualitasnya bagus dan sesuai deskripsi,3,0
penutup tws nya ngga ngerekat/ tertutup rapat.. ngeloss,4,0
"bentuknya lucu, blm di coba sih. pas lg di coba, batrainya habis, trs di cas dl, semoga aktif smua. terima kasih kok udh di cas, yg hidup kok hanya satu. yg satunya mati...",3,0
"pas baru dibuka, packaging nya udah rusak🤦‍♀️, semoga headset nya masih berfungsi dengan baik",4,0
kejernihan lensa: bagus kualitas pengerjaan: baik,5,0
"barang nya kacaww ya emang sih cuma 30rb, tp tetep aja ya di beli. yg bagus cuma pelayanan nya aja, fast respon toopppp barang nya ga lagi deh",2,0
"barangnya sesuai,datengnya cepet,sesuai banget sama yang difoto",5,0
punyaku kok gak nyambung ya. aq bl 2pcs nih.. apa minta dicarger dl ya,4,0
"cepet banget nyampe nya cuman 2 harii,untuk 30rb ini sangat worth it bangettt!!",5,0
barang lumayan batre awet 3hari dan pengiriman tepat waktu,4,0
barang yg datang tidak sesuai produk yg dijual,1,0
"sooo cutee 👋🏻👋🏻, lucuuu banget soft pink nyaaa. makasii seller berfungsii dua dua nyaa 💕💕💕💕🙋🏻‍♀️🙋🏻‍♀️🙋🏻‍♀️",5,0
"barangnya sesua, aman, pengirimnya juga ternyata cepet bgt😭😭. thankss yaaa💞😽👍🏻",4,0
okee sesuai berfungsi jugaa terimakasihh,5,0
headset nya parah masa ga bisa di cas dan mati 1 lagi parah nich mah,1,0
cuma 1 doang yg nyala sebelah kiri kalo sebelah kanan ga nyala,2,0
"kualitas pengerjaan: buruk apaan ini barang busuk dijual begini, gabisa nyambung ke bluetooth hape sendiri malah nyambung ke orang jualan tuh yg amanah",1,0
"barang cacat, bagiannya ada yang terlepas dan suaranya juga sudah tidak berfungsi dengan baik",1,0
"barang sudah sampai, tpi minesnya mati sebelah gimana masa barang baru sudah mati sebelah begini",2,0
satunya gak bisa di sentuh on of terus kebuka lagi,1,0
"headset bego kaga full bass, gua kira full bass, t*l*l bgt, mana ngga dapet carannya",1,0
pengirimannya cepat suaranya jernih,5,0
"suara nya kresek kresek gitu anjir?! fak lah, beli di toko lain 30k ada kualitas gabisa dipake buat tidur🙂😭",1,0
casingnya bagus lucu ada gantungannya tapi stikernya kurang rame,3,0
yang nyala hanya sebelah jadi tidak terpakai,1,0
